label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
4	427 m^2	0.7931	Modesto	tennis	413 kg	0.9924	935	591	626	-0.145	0.9482	boxing	482	1154
1	768 m^2	0.7615	Fremont	tennis	957 kg	0.9801	914	235	772	0.8803	-0.0302	ice hockey	987	685
0	1015 m^2	0.9902	Riverside	track & field	1489 kg	0.9506	1002	1237	1338	0.7166	1.1824	tennis	1183	84
2	1141 m^2	1.3278	sANTA cLARITA	basketball	962 kg	0.1514	1092	778	589	1.0744	1.1505	running, basketball	1110	1044
2	980 m^2	0.702	Anaheim	volleyball	968 kg	0.315	1066	1029	463	1.3608	1.2286	golf	749	705
7	1182 m^2	-0.1528	Moreno Valley	soccer	1007 kg	0.631	1060	965	805	0.6208	0.8941	track & field, baseball	-352	894
7	1109 m^2	-0.2132	Oakland	soccer	1209 kg	0.3404	881	729	752	0.8827	1.204	BASEBALL	-245	866
1	1239 m^2	0.5871	Fremont	golf	965 kg	1.0536	959	247	1640	1.0594	-0.0808	ice hockey	796	530
7	865 m^2	-0.2065	Oakland	soccer	1081 kg	0.1804	1013	1099	1203	1.0109	0.646	track & field, baseball	-435	1423
4	720 m^2	0.8737	Long Beach	tennis	385 kg	1.1458	1045	755	1084	0.2207	0.895	badminton	752	1004
5	938 m^2	1.0491	San Bernardino	boxing	739 kg	0.339	1527	1531	1262	1.5799	0.7701	football	396	1044
5	905 m^2	0.7689	San Bernardino	boxing	1234 kg	-0.0031	1044	777	1493	1.2063	1.1105	Football	-91	1093
2	850 m^2	0.7429	Modesto	motor sports	1363 kg	0.1682	1106	919	648	0.9823	1.0159	basketball, golf	705	722
0	1082 m^2	0.9443	Fresno	track & field	1249 kg	1.1225	726	1088	857	0.6799	1.1683	tennis	841	55
2	1091 m^2	1.1613	Stockton	football	855 kg	N/A	1258	1275	282	1.0364	0.7224	basketball	925	859
3	982 m^2	0.7056	Santa Ana	badminton	993 kg	1.0246	1258	1277	561	0.8064	0.8839	volleyball	815	801
1	685 m^2	0.3992	San Jose	ice hockey	727 kg	1.0496	1061	391	900	1.059	0.0916	ice hockey	950	770
0	1153 m^2	0.822	Fresno	track & field	909 kg	0.9391	1159	853	1369	0.6085	0.8859	tennis	1021	-6
5	953 m^2	0.7564	Chula Vista	boxing	1067 kg	0.1977	1037	1001	1411	0.8532	1.3639	football	106	650
2	1321 m^2	1.056	Stockton	basketball	1050 kg	0.2554	870	1058	993	1.1727	1.0635	running	1102	718
4	573 m^2	0.9393	Long Beach	tennis	313 kg	0.8905	877	1018	1250	0.4501	0.9287	ice hockey	692	1040
7	911 m^2	0.1863	San Francisco	badminton	1204 kg	0.3713	586	1079	1400	0.569	1.116	football	-166	811
6	1101 m^2	0.8721	Irvine	football	992 kg	0.7579	27	652	769	0.7488	0.393	boxing	1115	627
7	1259 m^2	0.2758	Oakland	soccer	977 kg	0.6687	951	1115	1038	0.9324	1.0688	baseball	8	882
0	219 m^2	0.7759	Riverside	baseball	992 kg	1.0575	791	1330	1170	0.8247	1.0049	tennis	884	433
3	1119 m^2	1.5516	Santa Ana	badminton	849 kg	0.9042	970	1093	612	0.8871	1.2558	ice hockey	552	540
4	285 m^2	1.2599	Long Beach	soccer	620 kg	1.3171	966	1000	1524	0.396	0.8416	golf	709	986
2	927 m^2	0.6723	San Diego	basketball	962 kg	0.3519	855	1119	361	1.1817	1.0997	basketball, running	516	774
0	681 m^2	1.2642	RIVERSIDE	basketball	539 kg	1.0973	1033	1309	1182	0.7452	1.0189	football	1308	-92
1	956 m^2	0.1463	Fremont	golf	938 kg	1.0234	826	156	1256	1.333	-0.1304	ice hockey	1245	613
0	1028 m^2	1.4216	Fresno	TRACK & FIELD	1343 kg	1.0402	1098	1126	952	0.7766	0.9903	tennis	761	-231
2	964 m^2	1.0678	Oakland	basketball	1339 kg	0.0744	1073	1031	757	1.0008	0.8135	running, basketball	913	1279
3	1275 m^2	1.0506	Santa Ana	BADMINTON	952 kg	0.7801	1010	706	1135	0.9097	0.7785	volleyball	842	844
3	712 m^2	1.0723	Santa Ana	badminton	1087 kg	1.0985	792	1307	1120	0.9316	1.1441	badminton		725
0	887 m^2	1.0805	Fremont	track & field	951 kg	0.9037	889	893	830	1.2348	1.1564	tennis	1098	223
0	414 m^2	0.6265	Fresno	baseball	805 kg	0.9969	887	532	1130	1.2143	0.7784	tennis	1052	187
4	361 m^2	0.9957	Modesto	tennis	444 kg	0.7682	1090	477	914	0.8422	0.6224	badminton	274	871
3	1019 m^2	0.7875	Santa Ana	soccer	1068 kg	1.104	1053	942	935	0.9958	1.037	volleyball	1130	733
7	1021 m^2	0.0067	San Francisco	soccer	987 kg	0.8143	1099	1268	1075	1.2149	1.2245	baseball, track & field	-3	1039
1	579 m^2	0.7729	Fremont	ice hockey	1220 kg	1.2991	1384	205	465	0.83	-0.0391	ice hockey	1097	490
1	882 m^2	0.6205	Fremont	ice hockey	1157 kg	0.7322	1064	371	910	0.8537	-0.3131	ice hockey	886	103
6	1091 m^2	0.5389	Irvine	volleyball	926 kg	1.2024	390	830	1322	0.9115	0.0529	boxing	812	990
4	308 m^2	1.2933	Modesto	running	638 kg	n/a	1103	604	956	0.1899	0.6125	motor sports	920	n/a
3	942 m^2	1.0304	Santa Ana	badminton	974 kg	0.8658	1027	871	1206	1.011	1.0454	volleyball	923	767
6	951 m^2	1.0429	Irvine	soccer	1138 kg	0.8914	328	1174	1545	1.0363	0.2631	boxing	665	1499
6	1284 m^2	0.6591	Irvine	football	923 kg	0.9433	685	1209	983	1.0726	0.2691	volleyball	1050	737
3	926 m^2	1.0631	Santa Ana	BADMINTON	624 kg	0.8378	955	821	805	0.66	0.9239	volleyball	780	556
2	1019 m^2	0.6353	San Diego	basketball	988 kg	0.4951	1095	1116	62	0.9182	1.0499	basketball	1140	597
6	973 m^2	1.0918	Bakersfield	golf	970 kg	1.217	376	947	1053	1.1401	0.5278	baseball	914	740
3	1375 m^2	1.2309	Santa Ana	basketball	780 kg	1.4865	1034	763	921	0.827	1.0496	volleyball	900	544
4	487 m^2	1.1387	Modesto	running	464 kg	0.8078	1184	992	1414	0.5054	0.5598	badminton	539	1111
2	1260 m^2	0.7193	San Jose	basketball	992 kg	0.0145	1345	1237	516	1.1822	1.0967	running, golf	1608	1224
5	1085 m^2	0.9927	San Bernardino	badminton	743 kg	-0.0426	1218	1059	1149	1.3977	0.7436	FOOTBALL	342	1161
4	594 m^2	0.9858	chula vista	running	640 kg	0.6818	1184	769	947	0.6797	0.7726	football	650	837
7	N/A	0.3338	San Francisco	soccer	748 kg	0.7187	1184	849	1164	0.8413	0.7528	BASEBALL	-442	845
0	1397 m^2	1.2176	Riverside	track & field	969 kg	1.2705	1162	721	1281	0.6266	0.906	tennis	1154	-43
1	1596 m^2	0.4401	Sacramento	ice hockey	1155 kg	0.8447	1101	357	1120	1.2063	-0.0874	ICE HOCKEY	1243	219
7	1146 m^2	-0.0086	Moreno Valley	soccer	831 kg	0.1918	1329	878	783	0.8949	0.757	baseball, track & field	-599	781
5	907 m^2	0.6377	San Bernardino	running	881 kg	-0.0178	1209	1119	836	1.2222	1.1218	football	174	922
7	1141 m^2	0.3299	mORENO vALLEY	soccer	896 kg	0.4784	1123	1478	823	0.4493	1.2643	baseball, soccer	76	1214
0	1153 m^2	1.0699	Fresno	track & field	1111 kg	1.0549	1180	1034	1338	0.5748	1.2996	tennis	1063	159
5	n/a	1.108	San Bernardino	boxing	554 kg	0.2096	989	904	506	1.4454	0.8311	football	117	1021
0	988 m^2	0.7075	Fresno	?	1007 kg	1.1124	1489	1032	1175	0.9124	1.0658	tennis	930	119
0	788 m^2	1.0727	Riverside	track & field	1234 kg	1.0607	1314	993	1172	0.9251	0.9189	tennis	525	329
6	1037 m^2	1.2688	Bakersfield	football	915 kg	1.1059	489	1222	650	1.0181	0.3144	boxing	1278	838
4	355 m^2	1.4788	Long Beach	tennis	471 kg	1.0719	869	573	793	0.3189	0.9683	motor sports	869	743
5	1259 m^2	1.2014	San Bernardino	motor sports	1026 kg	0.1044	1141	1302	1199	0.9992	1.1544	football	328	1434
5	925 m^2	0.7166	San Bernardino	BOXING	1154 kg	0.3316	1273	892	1550	n/a	1.1107	football	-45	1235
7	1337 m^2	0.1089	San Francisco	soccer	1499 kg	0.6243	847	837	1082	1.4509	0.9653	baseball	-107	806
3	1019 m^2	1.1424	Santa Ana	badminton	1019 kg	0.8333	958	1469	898	0.7753	0.9305	volleyball	622	511
7	658 m^2	0.5054	San Francisco	soccer	1148 kg	0.699	1061	1288	663	0.9441	0.9223	baseball	749	969
4	679 m^2	0.8379	Long Beach	running	245 kg	1.2052	1203	785	977	0.9044	0.871	NULL	449	1107
0	1155 m^2	1.0982	Riverside	track & field	1150 kg	1.0621	970	1239	776	1.2302	0.8994	tennis	917	493
4	805 m^2	1.3037	Long Beach	tennis	841 kg	1.0344	904	546	1186	0.8651	0.7607	running, basketball	508	1219
6	1107 m^2	0.8914	Bakersfield	VOLLEYBALL	936 kg	0.8444	571	1158	760	0.9332	0.2083	boxing	1165	1141
7	1002 m^2	-0.0469	San Francisco	soccer	1085 kg	0.7896	1128	628	1101	0.9192	0.739	track & field, soccer	367	734
3	1246 m^2	1.0375	SANTA ANA	badminton	1002 kg	0.8655	1264	1011	607	1.3978	1.0475	volleyball	1217	928
5	1411 m^2	0.4181	San Bernardino	motor sports	690 kg	0.0356	1152	802	963	1.2495	0.821	football	220	871
2	661 m^2	0.9009	Santa Clarita	basketball	838 kg	0.4842	907	1150	395	1.1675	0.995	golf	1451	807
7	1211 m^2	0.2388	Long Beach	soccer	873 kg	0.5727	928	882	475	1.2322	0.9676	soccer	261	1072
0	979 m^2	0.8108	Fresno	basketball	811 kg	0.7379	724	957	851	0.7497	0.9222	tennis	1139	8
5	932 m^2	0.8552	san bernardino	boxing	717 kg	0.0642	1052	995	1009	0.7323	1.1098	football	185	675
1	1102 m^2	0.1765	Fremont	basketball	867 kg	1.0557	1067	233	1016	0.8158	-0.2691	ice hockey	747	279
0	1074 m^2	0.9648	Riverside	track & field	581 kg	1.0043	905	755	1173	1.1024	1.0368	tennis	1062	189
4	678 m^2	0.768	Long Beach	tennis	259 kg	1.0683	912	1024	1283	0.2071	0.8263	badminton	914	826
6	914 m^2	1.1215	Irvine	volleyball	1138 kg	0.9514	390	788	1067	1.0706	0.2517	boxing	1087	1209
6	958 m^2	0.759	San Bernardino	football	865 kg	1.2924	743	983	890	0.9017	0.1934	boxing	1203	994
1	763 m^2	0.5807	Sacramento	ice hockey	859 kg	1.0885	1198	127	683	0.692	0.0677	ice hockey	977	263
6	801 m^2	1.0822	Bakersfield	Volleyball	647 kg	1.2835	349	736	1047	1.0172	0.0305	boxing	629	662
5	1082 m^2	1.0464	San Bernardino	motor sports	1106 kg	0.0252	889	680	1198	1.3273	0.8475	football	240	921
2	892 m^2	0.5005	San Diego	basketball	1110 kg	0.7123	1246	1103	829	0.9231	1.2321	golf	1021	1030
3	668 m^2	1.2114	Santa Ana	badminton	982 kg	0.7922	1045	864	938	0.6784	0.9141	volleyball	843	729
3	1012 m^2	1.4092	Santa Ana	badminton	1198 kg	0.9095	1013	983	1247	0.6975	0.8446	volleyball	1411	990
5	963 m^2	0.8138	San Bernardino	motor sports	None	0.1154	800	956	1076	1.185	1.0132	football	311	880
3	799 m^2	1.0823	Santa Ana	badminton	987 kg	0.7908	1137	976	1016	0.9695	0.9749	volleyball	854	899
0	832 m^2	0.415	Fresno	track & field	904 kg	0.8377	1228	1293	1125	1.2241	1.2182	tennis	966	-158
1	942 m^2	0.3783	Sacramento	ice hockey	1056 kg	0.6765	836	-89	1420	1.0242	0.2368	football	1103	710
1	1248 m^2	0.3973	Fremont	ice hockey	989 kg	1.0083	1363	407	1361	1.1832	0.2628	ice hockey	929	159
1	1039 m^2	0.3612	Sacramento	ice hockey	1161 kg	0.9133	1097	362	1362	1.1164	-0.1164	ice hockey	1385	416
2	1042 m^2	1.4853	San Jose	basketball	1375 kg	0.3463	1212	1064	786	0.984	1.137	golf	1270	990
6	508 m^2	0.9091	Irvine	football	761 kg	1.3084	694	1132	770	1.1563	0.5765	boxing	1202	870
5	1145 m^2	1.3768	San Bernardino	boxing	657 kg	-0.165	892	900	1187	1.0364	0.9186	football	N/A	1430
6	708 m^2	0.7098	Bakersfield	volleyball	628 kg	0.7121	543	786	809	0.6547	0.5109	boxing	1020	960
0	1252 m^2	1.0752	Riverside	BASEBALL	1023 kg	1.2367	907	1177	832	0.7594	0.7197	tennis	829	-210
5	1050 m^2	0.9511	San Bernardino	boxing	1110 kg	0.2889	1000	1083	928	1.3523	0.9142	football	282	845
5	713 m^2	0.7178	San Bernardino	motor sports	915 kg	0.2979	1207	800	1529	0.9388	0.9653	football	248	884
1	1136 m^2	0.4437	Sacramento	GOLF	996 kg	0.8143	843	-50	1381	1.1938	0.0758	ice hockey	839	90
4	769 m^2	0.6653	Chula Vista	tennis	342 kg	0.9615	895	486	1393	0.1339	0.9702	badminton	697	1183
6	892 m^2	1.0895	Bakersfield	football	1152 kg	1.1749	397	934	901	0.9102	0.2447	boxing	951	893
7	834 m^2	0.1757	San Francisco	soccer	1015 kg	0.4718	1085	1201	1187	0.6359	1.1528	track & field	523	1346
2	862 m^2	0.9403	Anaheim	basketball	1291 kg	0.1106	820	951	188	1.1018	0.7098	running, basketball	1602	938
4	-48 m^2	1.3035	Modesto	running	103 kg	1.0112	971	675	891	0.3083	0.7196	football	1021	1127
1	597 m^2	0.3405	Fremont	ice hockey	1075 kg	0.9035	795	195	950	1.3091	-0.1479	ice hockey	804	482
4	610 m^2	1.0767	Chula Vista	running	694 kg	1.0052	1418	724	1221	0.5815	0.5311	motor sports	698	864
2	1007 m^2	0.5428	Santa Clarita	basketball	1041 kg	0.4913	1122	1039	170	0.9642	0.8889	BASKETBALL, RUNNING	970	644
0	882 m^2	1.0477	Riverside	track & field	1084 kg	1.0966	1085	943	1123	0.7425	0.918	badminton	741	146
1	1141 m^2	0.7278	Fremont	golf	1038 kg	0.9229	974	162	837	0.809	0.2159	ice hockey	864	239
2	554 m^2	0.839	San Jose	basketball	1010 kg	0.2222	959	910	237	0.7022	1.4619	basketball, golf	1006	1102
4	122 m^2	0.8912	long beach	tennis	481 kg	1.3924	664	762	1236	0.4044	0.5853	motor sports	565	955
4	502 m^2	0.7775	Chula Vista	track & field	301 kg	0.9531	952	588	807	0.1906	0.7672	motor sports	549	773
0	1209 m^2	0.8199	Riverside	track & field	901 kg	1.2721	690	1033	794	0.5333	1.0795	tennis	1075	320
3	1212 m^2	0.817	Santa Ana	badminton	767 kg	1.0073	1034	950	699	1.1077	0.7527	volleyball	1111	651
3	1041 m^2	0.9241	Santa Ana	running	845 kg	1.1667	1003	887	1061	1.08	1.1416	volleyball	1048	329
4	562 m^2	0.9903	Long Beach	tennis	370 kg	0.8284	1058	747	773	0.1175	0.8206	soccer	529	875
5	914 m^2	1.311	San Bernardino	boxing	1031 kg	0.1225	1162	825	1059	1.308	0.9586	football	43	1240
4	974 m^2	1.0961	Modesto	running	72 kg	1.0388	1310	962	1125	0.1025	0.5281	motor sports	656	908
2	1193 m^2	0.908	San Jose	basketball	603 kg	0.3188	1043	1081	81	0.9775	0.987	running	477	648
0	813 m^2	1.0791	Fresno	baseball	723 kg	1.1557	908	866	761	0.9664	1.2335	TENNIS	1144	208
4	434 m^2	1.2134	Modesto	running	382 kg	1.0001	1335	737	1175	0.3487	0.8418	badminton	801	1275
4	504 m^2	1.5595	Long Beach	tennis	782 kg	1.0061	1023	961	1120	0.426	0.6405	badminton	1062	871
3	762 m^2	0.8079	Santa Ana	badminton	1249 kg	1.1243	1131	753	625	0.8314	0.9662	volleyball	841	557
3	1503 m^2	1.2522	Santa Ana	badminton	997 kg	0.6898	1026	798	1002	1.1702	0.8003	volleyball	None	903
4	214 m^2	1.0395	Modesto	running	622 kg	0.8581	914	600	921	0.373	1.1018	motor sports	225	1058
4	804 m^2	1.2211	Long Beach	running	302 kg	1.1722	1049	821	1141	0.8555	0.8428	motor sports	614	917
4	449 m^2	1.217	Long Beach	running	294 kg	1.0823	1081	543	985	0.6636	0.6569	motor sports	772	652
3	870 m^2	1.1841	Santa Ana	badminton	1216 kg	0.9855	1230	605	1070	0.862	0.9887	volleyball	334	719
6	722 m^2		Bakersfield	football	1359 kg	0.9593	480	928	763	1.2207	0.2474	boxing	699	842
1	1032 m^2	0.4214	Fremont	ice hockey	1425 kg	0.7576	969	302	1009	1.2735	-0.0445	ice hockey	1375	487
1	1435 m^2	0.6543	Fremont	boxing	1226 kg	1.2086	897	497	1349	1.0086	-0.2929	ice hockey	1120	286
